path,image_id,x1,y1,x2,y2,conf,class_id
FLIR_08866.jpg,-1,1222,658,1282,831,0.8548925518989563,0
FLIR_08866.jpg,-1,433,688,544,926,0.8090534210205078,0
FLIR_08866.jpg,-1,1337,660,1390,822,0.8078339695930481,0
FLIR_08866.jpg,-1,984,673,1260,802,0.7776572704315186,2
FLIR_08866.jpg,-1,878,693,998,913,0.7538787722587585,0
FLIR_08866.jpg,-1,362,657,450,928,0.7370516657829285,0
FLIR_08866.jpg,-1,1566,660,1605,756,0.5161663889884949,0
FLIR_08866.jpg,-1,952,711,995,757,0.47107186913490295,2
FLIR_08866.jpg,-1,1039,547,1087,611,0.44854992628097534,9
FLIR_08866.jpg,-1,285,587,325,660,0.44656890630722046,9
FLIR_08866.jpg,-1,506,719,596,785,0.4234987795352936,2
FLIR_08866.jpg,-1,983,717,1077,800,0.36545994877815247,2
FLIR_08866.jpg,-1,1272,662,1309,825,0.3419005572795868,0
FLIR_08866.jpg,-1,1041,626,1070,662,0.30512940883636475,9
FLIR_08867.jpg,-1,1385,674,1606,772,0.9041752815246582,2
FLIR_08867.jpg,-1,827,665,958,904,0.8972470760345459,0
FLIR_08867.jpg,-1,1334,650,1401,827,0.8799741864204407,0
FLIR_08867.jpg,-1,496,639,634,940,0.8772712349891663,0
FLIR_08867.jpg,-1,160,664,260,918,0.8655174970626831,0
FLIR_08867.jpg,-1,1228,651,1289,827,0.8586439490318298,0
FLIR_08867.jpg,-1,680,656,780,911,0.8420113325119019,0
FLIR_08867.jpg,-1,239,688,310,918,0.8169069886207581,0
FLIR_08867.jpg,-1,623,685,959,809,0.7795208692550659,2
FLIR_08867.jpg,-1,945,704,994,754,0.7771235704421997,2
FLIR_08867.jpg,-1,1265,649,1310,804,0.49354636669158936,0
FLIR_08867.jpg,-1,1039,545,1082,595,0.41831114888191223,9
FLIR_08867.jpg,-1,922,710,963,772,0.3811085522174835,2
FLIR_08867.jpg,-1,280,576,325,656,0.37952128052711487,9
FLIR_08867.jpg,-1,1048,682,1078,763,0.33250951766967773,0
FLIR_08867.jpg,-1,748,681,892,795,0.29333099722862244,2
FLIR_08868.jpg,-1,244,698,521,826,0.8954687714576721,2
FLIR_08868.jpg,-1,629,664,754,907,0.8945658206939697,0
FLIR_08868.jpg,-1,0,681,90,921,0.8784279823303223,0
FLIR_08868.jpg,-1,71,691,145,916,0.8656586408615112,0
FLIR_08868.jpg,-1,1204,649,1285,845,0.8607991933822632,0
FLIR_08868.jpg,-1,494,673,592,916,0.8553289771080017,0
FLIR_08868.jpg,-1,308,660,445,937,0.8490236401557922,0
FLIR_08868.jpg,-1,925,703,987,754,0.8367009162902832,2
FLIR_08868.jpg,-1,1325,652,1393,840,0.8329333066940308,0
FLIR_08868.jpg,-1,1076,685,1298,784,0.603116512298584,2
FLIR_08868.jpg,-1,1031,547,1070,595,0.32484662532806396,9
FLIR_08868.jpg,-1,277,580,318,656,0.29371723532676697,9
FLIR_08869.jpg,-1,867,696,1106,786,0.9168691635131836,2
FLIR_08869.jpg,-1,0,714,203,832,0.8886116743087769,2
FLIR_08869.jpg,-1,458,677,577,908,0.8872565627098083,0
FLIR_08869.jpg,-1,1098,642,1186,863,0.859551191329956,0
FLIR_08869.jpg,-1,1205,653,1266,844,0.8553665280342102,0
FLIR_08869.jpg,-1,384,676,465,916,0.8541367650032043,0
FLIR_08869.jpg,-1,183,676,284,945,0.8191744685173035,0
FLIR_08869.jpg,-1,337,680,398,912,0.7963544130325317,0
FLIR_08869.jpg,-1,1288,654,1343,838,0.780433714389801,0
FLIR_08869.jpg,-1,279,585,321,657,0.5753092765808105,9
FLIR_08869.jpg,-1,1025,546,1065,600,0.5239691138267517,9
FLIR_08869.jpg,-1,1317,657,1357,827,0.4251256287097931,0
FLIR_08870.jpg,-1,791,698,935,775,0.8801940679550171,2
FLIR_08870.jpg,-1,1200,652,1260,857,0.8637292981147766,0
FLIR_08870.jpg,-1,200,689,278,903,0.8423613905906677,0
FLIR_08870.jpg,-1,969,646,1059,868,0.8403736352920532,0
FLIR_08870.jpg,-1,350,677,415,901,0.8389328122138977,0
FLIR_08870.jpg,-1,1123,650,1184,847,0.8313947916030884,0
FLIR_08870.jpg,-1,36,686,138,925,0.8213901519775391,0
FLIR_08870.jpg,-1,285,686,373,902,0.7733505368232727,0
FLIR_08870.jpg,-1,494,713,588,774,0.7490460872650146,2
FLIR_08870.jpg,-1,933,701,980,751,0.628081738948822,2
FLIR_08870.jpg,-1,1020,545,1066,597,0.4167889952659607,9
FLIR_08870.jpg,-1,1275,656,1317,809,0.40543749928474426,0
FLIR_08870.jpg,-1,282,579,325,654,0.3739655017852783,9
FLIR_08871.jpg,-1,815,662,930,883,0.885487973690033,0
FLIR_08871.jpg,-1,62,698,154,908,0.8683573603630066,0
FLIR_08871.jpg,-1,495,716,590,780,0.850911021232605,2
FLIR_08871.jpg,-1,988,659,1063,863,0.8506988883018494,0
FLIR_08871.jpg,-1,162,691,240,916,0.8450198173522949,0
FLIR_08871.jpg,-1,1082,658,1163,870,0.8261227607727051,0
FLIR_08871.jpg,-1,924,710,982,757,0.7878457903862,2
FLIR_08871.jpg,-1,221,691,273,912,0.7709158062934875,0
FLIR_08871.jpg,-1,1134,668,1221,858,0.7592312097549438,0
FLIR_08871.jpg,-1,770,699,840,769,0.7374302744865417,2
FLIR_08871.jpg,-1,1440,698,1546,774,0.7356348633766174,2
FLIR_08871.jpg,-1,1024,549,1064,598,0.4065806567668915,9
FLIR_08871.jpg,-1,282,586,326,657,0.31196343898773193,9
FLIR_08871.jpg,-1,1025,626,1052,663,0.2661953270435333,9
FLIR_08872.jpg,-1,840,666,939,872,0.885521650314331,0
FLIR_08872.jpg,-1,1050,687,1256,793,0.8577926158905029,2
FLIR_08872.jpg,-1,678,662,790,890,0.8482649922370911,0
FLIR_08872.jpg,-1,947,667,1043,881,0.8346794247627258,0
FLIR_08872.jpg,-1,774,697,849,756,0.7578242421150208,2
FLIR_08872.jpg,-1,494,715,590,779,0.7320648431777954,2
FLIR_08872.jpg,-1,63,708,133,916,0.7206238508224487,0
FLIR_08872.jpg,-1,239,697,275,797,0.6224980354309082,0
FLIR_08872.jpg,-1,1001,681,1066,874,0.5607970952987671,0
FLIR_08872.jpg,-1,0,728,30,913,0.5603907108306885,0
FLIR_08872.jpg,-1,1022,549,1065,595,0.39949384331703186,9
FLIR_08872.jpg,-1,282,586,324,657,0.39692622423171997,9
FLIR_08872.jpg,-1,1024,624,1052,660,0.3093200623989105,9
FLIR_08872.jpg,-1,45,706,102,915,0.28284159302711487,0
FLIR_08872.jpg,-1,1684,497,1798,935,0.262239933013916,0
FLIR_08872.jpg,-1,1208,319,1253,423,0.26172658801078796,9
FLIR_08873.jpg,-1,1543,528,1662,902,0.9014067053794861,0
FLIR_08873.jpg,-1,676,665,786,880,0.8830564618110657,0
FLIR_08873.jpg,-1,787,672,894,887,0.8630455136299133,0
FLIR_08873.jpg,-1,554,656,635,890,0.8420793414115906,0
FLIR_08873.jpg,-1,392,714,710,818,0.8269097208976746,2
FLIR_08873.jpg,-1,923,707,982,755,0.8133731484413147,2
FLIR_08873.jpg,-1,280,579,327,657,0.5155794620513916,9
FLIR_08873.jpg,-1,1024,548,1064,599,0.5008419156074524,9
FLIR_08873.jpg,-1,861,672,930,867,0.37365609407424927,0
FLIR_08873.jpg,-1,621,712,710,810,0.3246799409389496,2
FLIR_08873.jpg,-1,1025,627,1052,662,0.30707675218582153,9
FLIR_08873.jpg,-1,1038,693,1064,764,0.30063971877098083,0
FLIR_08874.jpg,-1,628,666,740,897,0.8824346661567688,0
FLIR_08874.jpg,-1,1461,552,1566,882,0.878852128982544,0
FLIR_08874.jpg,-1,521,677,647,890,0.8743934631347656,0
FLIR_08874.jpg,-1,29,730,257,830,0.860729455947876,2
FLIR_08874.jpg,-1,923,707,984,755,0.8420305252075195,2
FLIR_08874.jpg,-1,430,666,505,891,0.8364216089248657,0
FLIR_08874.jpg,-1,725,666,782,875,0.7917816638946533,0
FLIR_08874.jpg,-1,803,705,860,749,0.7679450511932373,2
FLIR_08874.jpg,-1,0,772,65,864,0.7418886423110962,2
FLIR_08874.jpg,-1,278,580,327,657,0.584304928779602,9
FLIR_08874.jpg,-1,1024,548,1065,597,0.47776883840560913,9
FLIR_08874.jpg,-1,1026,628,1051,660,0.2795354127883911,9
FLIR_08875.jpg,-1,459,682,575,901,0.885421633720398,0
FLIR_08875.jpg,-1,1223,649,1545,782,0.8829405903816223,2
FLIR_08875.jpg,-1,353,674,462,897,0.8705946803092957,0
FLIR_08875.jpg,-1,566,666,638,888,0.8500327467918396,0
FLIR_08875.jpg,-1,288,683,364,894,0.8142134547233582,0
FLIR_08875.jpg,-1,1418,586,1506,872,0.8138081431388855,0
FLIR_08875.jpg,-1,922,708,983,755,0.8006598949432373,2
FLIR_08875.jpg,-1,503,694,937,839,0.5594878196716309,2
FLIR_08875.jpg,-1,279,583,326,658,0.5166646838188171,9
FLIR_08875.jpg,-1,1025,550,1064,597,0.4907342493534088,9
FLIR_08875.jpg,-1,1025,626,1052,662,0.37607908248901367,9
FLIR_08875.jpg,-1,1208,318,1249,422,0.34779274463653564,9
FLIR_08875.jpg,-1,802,739,937,835,0.3425193428993225,2
FLIR_08876.jpg,-1,281,691,386,902,0.8683541417121887,0
FLIR_08876.jpg,-1,161,687,281,900,0.8564820289611816,0
FLIR_08876.jpg,-1,1462,604,1538,864,0.8402978777885437,0
FLIR_08876.jpg,-1,652,668,1014,808,0.8389886021614075,2
FLIR_08876.jpg,-1,408,677,485,894,0.7613980770111084,0
FLIR_08876.jpg,-1,277,579,326,657,0.5876255035400391,9
FLIR_08876.jpg,-1,1022,548,1066,598,0.568801760673523,9
FLIR_08876.jpg,-1,155,694,208,884,0.4262969195842743,0
FLIR_08876.jpg,-1,495,716,579,785,0.41286396980285645,2
FLIR_08876.jpg,-1,1025,626,1052,663,0.33358752727508545,9
FLIR_08877.jpg,-1,118,688,204,910,0.8622077703475952,0
FLIR_08877.jpg,-1,20,692,125,904,0.836624801158905,0
FLIR_08877.jpg,-1,923,707,984,756,0.8317049145698547,2
FLIR_08877.jpg,-1,174,691,457,822,0.8247331976890564,2
FLIR_08877.jpg,-1,262,686,348,899,0.817064106464386,0
FLIR_08877.jpg,-1,1021,548,1065,597,0.5088440775871277,9
FLIR_08877.jpg,-1,1025,626,1052,664,0.408035010099411,9
FLIR_08877.jpg,-1,281,584,327,657,0.35846975445747375,9
FLIR_08877.jpg,-1,493,714,588,778,0.327604740858078,2
FLIR_08878.jpg,-1,122,694,213,891,0.8710669279098511,0
FLIR_08878.jpg,-1,1083,676,1353,794,0.8559817671775818,2
FLIR_08878.jpg,-1,923,705,983,755,0.8343360424041748,2
FLIR_08878.jpg,-1,0,704,45,909,0.6453502178192139,0
FLIR_08878.jpg,-1,1025,548,1065,598,0.5761375427246094,9
FLIR_08878.jpg,-1,724,707,766,787,0.5105361938476562,0
FLIR_08878.jpg,-1,493,717,592,776,0.4848121702671051,2
FLIR_08878.jpg,-1,282,587,323,657,0.4481492340564728,9
FLIR_08878.jpg,-1,1026,626,1051,661,0.35397768020629883,9
FLIR_08878.jpg,-1,848,709,888,737,0.33805814385414124,2
FLIR_08878.jpg,-1,1208,317,1256,425,0.3235604763031006,9
FLIR_08879.jpg,-1,0,713,77,897,0.8844206929206848,0
FLIR_08879.jpg,-1,439,699,735,816,0.8166700005531311,2
FLIR_08879.jpg,-1,923,709,982,756,0.8135963678359985,2
FLIR_08879.jpg,-1,805,697,847,783,0.7042732834815979,0
FLIR_08879.jpg,-1,1024,550,1065,597,0.5732412934303284,9
FLIR_08879.jpg,-1,281,583,327,658,0.5137470960617065,9
FLIR_08879.jpg,-1,1025,625,1051,666,0.4297211468219757,9
FLIR_08879.jpg,-1,1039,700,1064,765,0.2596239149570465,0
FLIR_08880.jpg,-1,923,707,983,755,0.8203556537628174,2
FLIR_08880.jpg,-1,40,726,75,828,0.8083193302154541,0
FLIR_08880.jpg,-1,97,681,320,841,0.7713139057159424,7
FLIR_08880.jpg,-1,492,714,589,777,0.738590657711029,2
FLIR_08880.jpg,-1,1504,629,1548,851,0.7327042818069458,0
FLIR_08880.jpg,-1,1027,551,1066,599,0.5109437704086304,9
FLIR_08880.jpg,-1,1024,626,1051,661,0.38879889249801636,9
FLIR_08880.jpg,-1,9,734,38,826,0.3798481822013855,0
FLIR_08881.jpg,-1,-1,692,250,838,0.9086925983428955,2
FLIR_08881.jpg,-1,1388,620,1479,864,0.8824085593223572,0
FLIR_08881.jpg,-1,922,709,982,755,0.8061782121658325,2
FLIR_08881.jpg,-1,494,714,585,780,0.699643075466156,2
FLIR_08881.jpg,-1,1022,548,1065,596,0.5426934361457825,9
FLIR_08881.jpg,-1,1025,625,1052,663,0.39659029245376587,9
FLIR_08881.jpg,-1,283,586,326,657,0.3621738851070404,9
FLIR_08882.jpg,-1,1296,613,1376,866,0.8590511083602905,0
FLIR_08882.jpg,-1,924,707,983,754,0.8208191394805908,2
FLIR_08882.jpg,-1,118,728,152,825,0.7299118638038635,0
FLIR_08882.jpg,-1,86,731,118,820,0.7125853300094604,0
FLIR_08882.jpg,-1,170,718,201,821,0.6275173425674438,0
FLIR_08882.jpg,-1,494,715,588,777,0.5838114619255066,2
FLIR_08882.jpg,-1,0,747,38,814,0.5717222094535828,2
FLIR_08882.jpg,-1,1024,547,1066,598,0.46368566155433655,9
FLIR_08882.jpg,-1,282,586,325,657,0.455467164516449,9
FLIR_08882.jpg,-1,1024,627,1051,662,0.3768917918205261,9
FLIR_08882.jpg,-1,1208,317,1250,421,0.28224843740463257,9
FLIR_08883.jpg,-1,925,710,981,754,0.8131380081176758,2
FLIR_08883.jpg,-1,204,715,234,814,0.7394993305206299,0
FLIR_08883.jpg,-1,495,715,588,777,0.7329655885696411,2
FLIR_08883.jpg,-1,148,722,182,814,0.7159122228622437,0
FLIR_08883.jpg,-1,394,712,436,798,0.6711339354515076,0
FLIR_08883.jpg,-1,113,730,142,809,0.6672393083572388,0
FLIR_08883.jpg,-1,299,714,333,805,0.6236635446548462,0
FLIR_08883.jpg,-1,440,714,478,796,0.6025615334510803,0
FLIR_08883.jpg,-1,1027,550,1065,600,0.5372204780578613,9
FLIR_08883.jpg,-1,283,590,326,658,0.5369097590446472,9
FLIR_08883.jpg,-1,1025,625,1052,662,0.3821355700492859,9
FLIR_08884.jpg,-1,1139,616,1229,879,0.8520559668540955,0
FLIR_08884.jpg,-1,924,708,983,754,0.807097852230072,2
FLIR_08884.jpg,-1,179,720,211,811,0.7897258996963501,0
FLIR_08884.jpg,-1,241,713,280,812,0.7721595764160156,0
FLIR_08884.jpg,-1,144,725,172,810,0.6323451995849609,0
FLIR_08884.jpg,-1,354,711,388,804,0.6206590533256531,0
FLIR_08884.jpg,-1,283,588,327,658,0.5243754982948303,9
FLIR_08884.jpg,-1,1019,549,1066,598,0.4910758435726166,9
FLIR_08884.jpg,-1,533,712,578,793,0.42905133962631226,0
FLIR_08884.jpg,-1,1503,709,1552,769,0.3256441056728363,2
FLIR_08884.jpg,-1,1025,626,1051,661,0.3255268931388855,9
FLIR_08884.jpg,-1,314,708,346,795,0.26108038425445557,0
FLIR_08885.jpg,-1,966,641,1084,903,0.8689455986022949,0
FLIR_08885.jpg,-1,0,743,160,863,0.8353030681610107,2
FLIR_08885.jpg,-1,923,706,974,754,0.7793623208999634,2
FLIR_08885.jpg,-1,209,718,237,799,0.7300972938537598,0
FLIR_08885.jpg,-1,174,717,202,793,0.626568615436554,0
FLIR_08885.jpg,-1,259,716,291,806,0.6100359559059143,0
FLIR_08885.jpg,-1,1182,684,1440,786,0.6051313877105713,2
FLIR_08885.jpg,-1,431,705,461,799,0.4802955687046051,0
FLIR_08885.jpg,-1,1023,549,1064,598,0.4461973011493683,9
FLIR_08885.jpg,-1,1179,720,1261,787,0.428941011428833,2
FLIR_08885.jpg,-1,284,589,325,658,0.4278430938720703,9
FLIR_08885.jpg,-1,595,713,633,792,0.4063841998577118,0
FLIR_08885.jpg,-1,625,730,661,791,0.3097144365310669,0
FLIR_08886.jpg,-1,375,710,731,853,0.9004396200180054,2
FLIR_08886.jpg,-1,755,646,878,908,0.8749806880950928,0
FLIR_08886.jpg,-1,838,705,966,800,0.5341014266014099,2
FLIR_08886.jpg,-1,230,713,259,799,0.43029212951660156,0
FLIR_08886.jpg,-1,283,586,327,656,0.4184005856513977,9
FLIR_08886.jpg,-1,1027,550,1064,597,0.41443780064582825,9
FLIR_08886.jpg,-1,1025,626,1052,662,0.36655229330062866,9
FLIR_08886.jpg,-1,263,709,300,798,0.3361422121524811,0
FLIR_08886.jpg,-1,1375,665,1414,762,0.3160117566585541,0
FLIR_08886.jpg,-1,211,714,239,797,0.28493061661720276,0
FLIR_08886.jpg,-1,694,700,963,802,0.25594839453697205,2
FLIR_08887.jpg,-1,567,661,691,913,0.8953774571418762,0
FLIR_08887.jpg,-1,177,719,441,827,0.8752858638763428,2
FLIR_08887.jpg,-1,922,707,982,755,0.8060893416404724,2
FLIR_08887.jpg,-1,807,703,834,785,0.6168707013130188,0
FLIR_08887.jpg,-1,1024,550,1063,596,0.5045707821846008,9
FLIR_08887.jpg,-1,1279,679,1548,809,0.47377142310142517,2
FLIR_08887.jpg,-1,282,587,327,659,0.37830933928489685,9
FLIR_08887.jpg,-1,1027,626,1051,660,0.3385929763317108,9
FLIR_08887.jpg,-1,495,726,566,777,0.2559495270252228,2
FLIR_08888.jpg,-1,376,671,510,916,0.9016819596290588,0
FLIR_08888.jpg,-1,0,782,72,860,0.7951290607452393,2
FLIR_08888.jpg,-1,639,699,689,792,0.7868035435676575,0
FLIR_08888.jpg,-1,917,706,983,755,0.781911313533783,2
FLIR_08888.jpg,-1,693,710,740,789,0.7153236865997314,0
FLIR_08888.jpg,-1,493,716,590,779,0.588421106338501,2
FLIR_08888.jpg,-1,1025,547,1065,596,0.5548195242881775,9
FLIR_08888.jpg,-1,255,709,291,792,0.5430266857147217,0
FLIR_08888.jpg,-1,887,705,934,781,0.5379005074501038,0
FLIR_08888.jpg,-1,281,581,328,658,0.5325785279273987,9
FLIR_08888.jpg,-1,1034,643,1455,769,0.47547703981399536,7
FLIR_08888.jpg,-1,1025,625,1051,662,0.30185145139694214,9
FLIR_08888.jpg,-1,1033,695,1148,762,0.27863892912864685,2
FLIR_08889.jpg,-1,153,715,598,847,0.8993625044822693,2
FLIR_08889.jpg,-1,207,676,328,919,0.8817688226699829,0
FLIR_08889.jpg,-1,1155,668,1189,765,0.7055715322494507,0
FLIR_08889.jpg,-1,1026,549,1066,597,0.5770543217658997,9
FLIR_08889.jpg,-1,722,663,990,783,0.4866710603237152,7
FLIR_08889.jpg,-1,281,584,325,656,0.40262600779533386,9
FLIR_08889.jpg,-1,1305,526,1336,595,0.26607346534729004,9
FLIR_08889.jpg,-1,1026,625,1052,660,0.26258236169815063,9
FLIR_08890.jpg,-1,1299,665,1549,782,0.9058576226234436,2
FLIR_08890.jpg,-1,772,691,1233,833,0.8974201083183289,2
FLIR_08890.jpg,-1,51,685,172,925,0.8662521243095398,0
FLIR_08890.jpg,-1,1023,548,1065,597,0.5454877018928528,9
FLIR_08890.jpg,-1,506,716,589,775,0.39660871028900146,2
FLIR_08890.jpg,-1,1233,670,1260,751,0.34719008207321167,0
FLIR_08890.jpg,-1,282,584,326,657,0.3442783057689667,9
FLIR_08890.jpg,-1,1304,526,1335,596,0.3407130837440491,9
FLIR_08890.jpg,-1,1025,625,1052,661,0.2868651747703552,9
FLIR_08890.jpg,-1,1208,671,1235,748,0.2746260166168213,0
FLIR_08891.jpg,-1,803,680,1119,804,0.8985276818275452,2
FLIR_08891.jpg,-1,1446,683,1546,785,0.7873231172561646,2
FLIR_08891.jpg,-1,490,716,589,778,0.6857725381851196,2
FLIR_08891.jpg,-1,1222,672,1249,752,0.5146343111991882,0
FLIR_08891.jpg,-1,1179,671,1209,755,0.4859210252761841,0
FLIR_08891.jpg,-1,281,581,325,658,0.4295156002044678,9
FLIR_08891.jpg,-1,1025,549,1063,595,0.4231867790222168,9
FLIR_08891.jpg,-1,324,659,352,688,0.29062917828559875,9
FLIR_08891.jpg,-1,1128,699,1158,760,0.2634800672531128,0
FLIR_08892.jpg,-1,311,699,617,821,0.7561572790145874,2
FLIR_08892.jpg,-1,1151,681,1183,768,0.6384881138801575,0
FLIR_08892.jpg,-1,1024,547,1065,595,0.5475814342498779,9
FLIR_08892.jpg,-1,946,688,981,782,0.3690250813961029,0
FLIR_08892.jpg,-1,1025,625,1052,662,0.34725821018218994,9
FLIR_08892.jpg,-1,282,587,327,658,0.29196637868881226,9
FLIR_08892.jpg,-1,904,693,948,783,0.29132241010665894,0
FLIR_08893.jpg,-1,0,723,164,831,0.9026815295219421,2
FLIR_08893.jpg,-1,922,706,983,755,0.8111003637313843,2
FLIR_08893.jpg,-1,1208,676,1250,761,0.734471321105957,0
FLIR_08893.jpg,-1,1004,682,1054,784,0.660027027130127,0
FLIR_08893.jpg,-1,493,717,586,777,0.6556525826454163,2
FLIR_08893.jpg,-1,1025,546,1065,596,0.4694536328315735,9
FLIR_08893.jpg,-1,982,689,1018,781,0.457353800535202,0
FLIR_08893.jpg,-1,842,693,871,774,0.4008229374885559,0
FLIR_08893.jpg,-1,282,582,325,658,0.3959883749485016,9
FLIR_08893.jpg,-1,1293,673,1327,762,0.37395185232162476,0
FLIR_08893.jpg,-1,1157,672,1185,756,0.33679693937301636,0
FLIR_08893.jpg,-1,1024,626,1052,662,0.29895758628845215,9
FLIR_08893.jpg,-1,1209,317,1273,428,0.2683933675289154,9
FLIR_08893.jpg,-1,324,658,352,689,0.26114800572395325,9
FLIR_08894.jpg,-1,924,710,982,756,0.8129550218582153,2
FLIR_08894.jpg,-1,1081,676,1117,785,0.5846712589263916,0
FLIR_08894.jpg,-1,1053,685,1086,779,0.5560509562492371,0
FLIR_08894.jpg,-1,1022,548,1066,599,0.5027536749839783,9
FLIR_08894.jpg,-1,281,581,326,657,0.4877581298351288,9
FLIR_08894.jpg,-1,1025,625,1052,662,0.37002748250961304,9
FLIR_08894.jpg,-1,1128,670,1156,759,0.2965599298477173,0
FLIR_08894.jpg,-1,1208,318,1273,428,0.29168644547462463,9
FLIR_08895.jpg,-1,923,708,982,755,0.8197495341300964,2
FLIR_08895.jpg,-1,490,718,587,778,0.7017149925231934,2
FLIR_08895.jpg,-1,1024,547,1066,600,0.5025199055671692,9
FLIR_08895.jpg,-1,1148,685,1180,772,0.4840829372406006,0
FLIR_08895.jpg,-1,284,588,326,658,0.43262240290641785,9
FLIR_08895.jpg,-1,1123,709,1154,775,0.3482547104358673,0
FLIR_08895.jpg,-1,1025,625,1052,661,0.33445411920547485,9
FLIR_08895.jpg,-1,1209,317,1272,428,0.2928757965564728,9
FLIR_08896.jpg,-1,924,707,983,755,0.8263301253318787,2
FLIR_08896.jpg,-1,0,756,42,842,0.6631740927696228,2
FLIR_08896.jpg,-1,1025,547,1065,598,0.541655957698822,9
FLIR_08896.jpg,-1,281,583,326,657,0.4927099943161011,9
FLIR_08896.jpg,-1,1177,670,1210,767,0.42168447375297546,0
FLIR_08896.jpg,-1,1423,663,1463,756,0.36228588223457336,0
FLIR_08896.jpg,-1,498,718,585,777,0.3346831500530243,2
FLIR_08896.jpg,-1,1025,625,1052,661,0.3215291500091553,9
FLIR_08896.jpg,-1,323,658,352,689,0.29874736070632935,9
FLIR_08896.jpg,-1,1034,689,1061,764,0.28962936997413635,0
FLIR_08896.jpg,-1,996,709,1023,772,0.2746575176715851,0
FLIR_08897.jpg,-1,140,697,225,913,0.861334502696991,0
FLIR_08897.jpg,-1,0,749,77,842,0.7255620360374451,2
FLIR_08897.jpg,-1,907,703,957,782,0.6015121936798096,0
FLIR_08897.jpg,-1,944,705,981,754,0.589870810508728,2
FLIR_08897.jpg,-1,1027,549,1064,595,0.48720690608024597,9
FLIR_08897.jpg,-1,1207,316,1270,426,0.45134174823760986,9
FLIR_08897.jpg,-1,1025,625,1052,663,0.43297964334487915,9
FLIR_08897.jpg,-1,280,579,327,657,0.425861656665802,9
FLIR_08898.jpg,-1,0,711,182,842,0.908072829246521,2
FLIR_08898.jpg,-1,157,705,262,907,0.8866486549377441,0
FLIR_08898.jpg,-1,394,675,510,905,0.8789201378822327,0
FLIR_08898.jpg,-1,369,691,423,891,0.8211984038352966,0
FLIR_08898.jpg,-1,922,706,982,754,0.8136118650436401,2
FLIR_08898.jpg,-1,845,708,886,781,0.6682559847831726,0
FLIR_08898.jpg,-1,500,717,590,779,0.578522264957428,2
FLIR_08898.jpg,-1,1026,550,1066,598,0.5619715452194214,9
FLIR_08898.jpg,-1,1025,625,1052,662,0.39184412360191345,9
FLIR_08898.jpg,-1,282,587,326,657,0.3591309189796448,9
FLIR_08898.jpg,-1,1207,317,1251,422,0.32412588596343994,9
FLIR_08899.jpg,-1,125,679,205,909,0.8801506757736206,0
FLIR_08899.jpg,-1,1146,597,1227,884,0.822753369808197,0
FLIR_08899.jpg,-1,584,711,689,777,0.7239704132080078,2
FLIR_08899.jpg,-1,924,710,982,755,0.712890088558197,2
FLIR_08899.jpg,-1,1204,633,1257,868,0.6961145401000977,0
FLIR_08899.jpg,-1,492,716,587,781,0.6951663494110107,2
FLIR_08899.jpg,-1,278,588,332,666,0.6675881147384644,9
FLIR_08899.jpg,-1,1022,578,1065,658,0.5565929412841797,9
FLIR_08899.jpg,-1,30,734,57,801,0.36364004015922546,0
FLIR_08899.jpg,-1,1024,680,1052,764,0.3084431290626526,0
